Target Gift Flag,Control Number,Target Gift Amount,Gift Count 36 Months,Gift Count All Months,Gift Count Card 36 Months,Gift Count Card All Months,Gift Amount Last,Gift Amount Average 36 Months,Gift Amount Average All Months,Gift Amount Average Card 36 Months,Time Since Last Gift,Time Since First Gift,Promotion Count 12 Months,Promotion Count 36 Months,Promotion Count All Months,Promotion Count Card 12 Months,Promotion Count Card 36 Months,Promotion Count Card All Months,Status Category 96NK,Status Category Star All Months,Demographic Cluster,Age,Gender,Home Owner,Median Home Value Region,Percent Veterans Region,Median Income Region,Observation Number
0,131808,.,5,12,4,5,3.5,5.9,6.79,6.13,16,41,12,30,35,5,15,14,A,1,12,69,M,U,83600,33,0,6381
0,7554,.,6,21,4,9,4,4.83,3.86,5,20,125,14,31,78,5,14,29,S,1,30,86,M,H,33300,35,34599,6385
1,188492,20,2,10,1,5,20,20,13.3,20,6,111,18,39,71,8,18,31,A,1,26,84,F,U,49300,37,31404,6386
0,131893,.,2,6,1,4,15,12.5,9.33,15,17,76,12,22,45,5,9,14,S,1,30,.,U,H,37100,32,31075,6387
0,139381,.,9,11,5,6,10,8.59,8.21,8.07,16,41,16,37,38,6,16,15,S,1,10,.,F,U,31800,30,0,6397
0,132194,.,0,3,0,1,15,0,11.67,.,26,44,9,9,32,4,4,12,A,0,49,43,M,H,62200,32,45547,6403
0,132239,.,3,8,1,4,10,10.67,9.5,12,15,68,12,29,49,6,14,19,A,1,48,87,M,U,38200,40,36041,6404
0,132252,.,4,5,2,2,7,7.25,7,7.5,15,33,11,26,25,5,11,10,A,0,45,.,U,U,50300,38,0,6405
0,132272,.,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,28,82,M,H,51400,47,32981,6408
1,132316,10,3,29,2,16,10,6.67,4.21,8,20,130,13,35,78,6,17,33,S,1,35,60,M,H,81400,39,51641,6412
0,184595,.,3,20,2,15,13,13,9.9,13.5,25,110,10,21,47,5,10,23,A,1,41,57,F,U,81600,7,61875,6429
0,96140,.,2,9,0,6,16,15,11,.,18,105,11,30,61,4,4,23,A,1,41,7,M,H,69100,31,45915,6431
1,132627,10,4,4,1,1,8,6.5,6.5,10,18,32,12,25,24,6,11,9,A,0,46,61,M,H,64300,21,41744,6433
1,132767,15,3,3,3,3,15,11.67,11.67,11.67,24,33,12,30,28,6,14,12,A,1,24,77,M,H,82800,26,40941,6439
1,132766,20,3,3,1,1,20,14,14,10,15,31,12,26,23,5,11,10,A,0,24,57,F,H,52200,39,40941,6440
0,132812,.,1,1,1,1,25,25,25,25,17,17,11,16,14,5,7,6,F,0,44,.,M,U,73900,31,47091,6443
1,132983,15,2,2,1,1,15,10,10,5,17,29,10,22,20,4,9,8,A,0,42,53,M,H,161100,30,59000,6450
0,133004,.,5,5,3,3,10,9,9,8.33,16,35,16,34,33,6,15,13,A,1,27,57,M,H,50500,27,43420,6453
0,133116,.,2,8,1,4,20,16,9.38,12,18,105,14,32,59,6,13,23,A,1,51,56,F,H,34200,25,40362,6457
1,133176,50,3,6,3,6,26,22.67,16.5,22.67,20,80,13,30,57,6,14,21,A,1,42,61,U,U,211100,28,0,6463
1,133256,10,2,13,1,8,17,16,13,15,26,126,10,31,71,5,15,32,A,1,24,77,M,U,110400,37,59588,6465
0,133258,.,2,4,1,3,20,20,12.5,20,20,75,11,23,35,6,11,14,A,0,49,.,F,U,44200,26,0,6467
1,133285,30,1,1,1,1,25,25,25,25,16,16,12,17,14,5,7,6,F,0,45,.,F,U,46600,40,35054,6470
0,133533,.,1,1,1,1,25,25,25,25,21,21,11,18,16,5,8,7,F,0,49,.,F,H,55400,21,36756,6476
1,133555,21,2,2,1,1,20,15,15,10,16,23,12,20,17,6,10,8,N,0,39,50,F,H,57500,31,59149,6481
0,133596,.,2,7,1,4,15,12.5,8.86,15,17,85,11,28,53,4,10,19,A,0,46,.,M,U,70000,44,0,6489
1,133640,10,8,14,6,10,5,8.5,7.5,8,17,88,14,32,45,6,17,22,S,1,27,65,M,H,79300,40,41001,6492
1,146301,17,2,3,1,2,15,12,9.67,15,17,41,10,28,32,4,11,11,A,0,5,34,F,H,88700,43,66458,6494
0,133872,.,5,12,4,6,6,14,11.17,14,15,75,15,36,56,6,17,21,A,0,40,59,F,H,65400,40,40107,6497
1,133806,15,1,1,1,1,20,20,20,20,19,19,12,18,16,4,7,6,F,0,37,.,U,U,71800,32,46296,6501
1,133884,50,3,35,1,18,20,10.33,3.91,6,18,129,13,33,81,6,16,33,S,1,40,.,F,U,60900,17,43138,6506
1,133949,6,3,16,1,10,5,4.33,6.09,3,18,105,11,23,58,4,8,20,S,1,40,.,M,U,72300,20,0,6513
0,134073,.,3,4,2,3,15,16.67,13.75,20,16,40,14,34,35,6,16,15,A,0,18,62,M,H,66700,40,48907,6521
0,134329,.,2,6,0,2,25,37.5,28.33,.,18,81,13,35,62,6,6,25,A,0,25,78,F,U,76900,19,0,6532
0,134371,.,3,14,2,8,13,11.67,10.29,11,25,72,11,31,55,5,14,22,A,1,2,55,F,H,73300,20,48912,6534
1,134364,20,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,7,.,F,H,70000,25,48912,6535
0,134637,.,2,4,1,3,18,17,15,18,18,89,10,23,44,4,9,17,A,0,14,70,F,H,166700,39,64417,6543
1,141308,4,2,13,2,8,5,8,4.69,8,18,65,13,33,51,6,15,21,S,1,16,41,F,H,69500,33,37429,6554
0,134916,.,1,2,0,0,20,20,20,.,15,22,11,18,16,5,5,7,N,0,49,.,U,U,49500,32,0,6558
1,135016,14,8,26,5,13,9,8.88,7.5,9.2,15,75,13,35,58,6,17,24,S,1,30,44,F,U,43300,18,29846,6564
0,135126,.,1,9,0,2,25,25,22.22,.,24,75,13,35,61,6,6,24,A,0,2,76,F,U,67700,47,30392,6569
1,135174,25,1,8,0,5,20,20,12.75,.,18,125,8,20,54,4,4,24,A,0,8,67,F,H,59300,27,41894,6571
0,189050,.,8,21,6,12,3,5.88,5.48,5.67,4,92,12,31,55,6,17,24,S,1,8,65,F,U,50400,47,0,6573
0,135571,.,5,9,4,7,13,11.8,9.78,11.5,18,55,12,31,39,6,16,17,S,1,12,47,F,H,68200,31,53256,6584
1,187612,15,3,10,3,8,15,14.67,13.4,14.67,18,39,6,14,16,2,6,7,E,1,15,.,M,U,88100,19,0,6589
1,135481,5,7,15,5,11,7,5.43,4.35,5.4,21,125,12,32,60,6,17,29,S,1,12,74,M,H,97400,33,71409,6596
0,135589,.,2,22,1,11,12,13.5,11.45,15,18,124,12,31,75,5,15,31,A,1,18,80,U,H,66900,22,0,6605
0,93066,.,2,8,2,5,17,18.5,13.13,18.5,25,88,11,33,59,6,17,25,A,0,7,68,M,H,155300,22,90216,6606
1,135864,25,1,2,0,0,25,25,15,.,15,21,12,18,16,5,5,7,N,0,12,.,M,U,114700,35,52370,6613
0,135900,.,3,10,2,7,18,16.67,12,16.5,18,93,13,35,66,6,17,28,A,1,18,.,U,U,75900,29,0,6614
0,2693,.,4,8,2,5,12,11.25,10.25,12.5,5,41,28,47,52,11,21,20,A,0,20,80,M,U,54400,39,50754,6618
0,136268,.,4,11,0,5,25,14.75,9.73,.,18,91,13,34,59,6,6,25,S,1,12,49,F,H,83200,26,53070,6632
0,136349,.,2,35,2,18,10,10,6.89,10,24,130,10,29,79,5,13,30,A,1,18,85,F,U,97500,17,67682,6636
1,136428,25,1,11,0,6,25,25,15,.,20,96,13,35,68,6,6,29,A,1,13,50,F,H,188700,61,60111,6644
1,90532,20,1,10,0,2,12,12,11.2,.,18,88,13,33,60,6,6,24,A,0,11,28,M,H,72700,24,81869,6645
0,136522,.,1,19,1,10,25,25,23.79,25,18,79,12,32,63,6,17,26,A,1,15,74,F,U,161000,30,0,6646
0,136671,.,7,19,3,10,9,7.29,4.84,7,17,130,13,33,55,6,17,24,S,1,52,.,F,U,45400,22,0,6658
1,136745,10,3,13,1,5,20,16.67,10.69,20,24,113,8,24,47,4,12,15,S,1,23,.,F,U,85200,35,0,6661
1,145664,5,3,15,1,8,5,5.67,6.73,5,18,122,11,27,67,5,11,28,S,1,16,.,F,U,165300,27,0,6666
1,136790,5,4,15,2,10,6,4.25,4,4.5,17,122,11,28,58,5,12,23,A,1,14,77,M,H,146000,31,96052,6667
0,136820,.,5,14,3,6,10,11,8.86,10,17,64,13,35,57,6,17,22,S,1,9,86,F,U,63800,37,31219,6669
0,136918,.,4,4,3,3,10,7,7,7.67,16,32,14,28,26,6,12,10,A,1,18,45,F,H,90500,38,54751,6672
0,8730,.,8,40,5,20,10,12.13,8.83,12,17,114,26,48,147,12,23,55,S,1,30,.,F,U,110000,26,0,6676
0,145309,.,2,8,2,6,25,25,17,25,24,75,14,35,61,6,17,23,A,1,1,.,M,U,107400,28,78802,6677
0,137028,.,4,15,2,8,9,7.5,5.2,8,20,89,10,29,58,5,13,22,S,1,43,70,F,H,58900,39,41714,6682
0,137111,.,2,3,2,2,20,15,13.33,15,22,32,12,29,28,6,15,13,A,0,18,56,U,U,86300,34,0,6686
1,137199,10,1,5,1,3,15,15,7.6,15,21,57,12,30,43,6,14,17,A,0,23,17,F,H,72300,42,39240,6693
0,137393,.,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,0,.,M,H,60300,0,37409,6700
1,137429,25,1,1,1,1,25,25,25,25,24,24,9,19,17,4,8,7,N,0,29,84,M,H,86600,47,46518,6704
0,137529,.,8,22,3,10,2.5,4.06,3.55,3.33,18,123,19,37,78,8,16,32,N,1,23,67,F,U,121300,73,49394,6711
0,137551,.,2,9,0,6,25,23.5,18.11,.,15,87,12,32,61,5,5,23,L,1,24,86,F,H,215800,40,0,6713
1,137548,9,6,15,4,6,8,9.17,7.93,9.25,15,65,14,35,54,6,17,22,A,1,24,77,M,U,215800,40,0,6714
0,136900,.,4,8,2,2,15,13.25,12.25,14,15,78,13,33,56,5,14,19,A,0,3,.,F,U,102600,40,0,6717
1,137626,20,1,1,1,1,20,20,20,20,21,21,10,17,14,4,7,6,F,0,44,49,M,H,67500,23,47778,6723
0,74910,.,2,9,0,2,15,13,6.78,.,15,113,12,28,61,5,5,24,A,0,34,.,F,U,28100,10,0,6730
0,137695,.,2,3,1,1,20,12.5,9.33,5,15,33,9,22,22,3,8,8,E,0,53,49,M,H,37200,50,38514,6731
1,188986,9,5,7,5,6,5,10.6,9.71,10.6,4,40,13,33,35,6,16,15,A,0,29,76,M,U,88500,63,48197,6736
0,137870,.,5,24,3,14,20,17.2,11.08,17,15,126,13,34,75,6,17,32,A,1,24,36,M,H,93500,56,44070,6738
0,137925,.,1,6,0,1,50,50,21.17,.,19,75,8,18,36,4,4,13,A,0,25,82,F,U,71300,0,24464,6745
1,104413,6,5,8,1,2,6,5.8,5.5,5,18,77,12,31,42,6,14,16,A,1,49,55,M,H,47300,28,29149,6749
1,137998,20,3,11,1,5,20,20,17.09,20,23,113,12,34,71,6,17,31,A,1,16,50,F,H,54700,33,29149,6750
0,137997,.,3,16,3,10,16,16,11.06,16,18,113,9,24,62,5,14,27,S,1,33,78,M,U,47300,42,29149,6751
0,138011,.,4,4,3,3,12,11,11,10.67,16,23,15,26,24,6,11,9,N,1,52,66,M,H,41100,28,29032,6754
1,138182,5,3,14,1,5,10,7.33,6,5,18,74,13,34,59,6,16,25,S,1,25,68,F,U,57200,16,34422,6761
0,138291,.,2,6,1,4,20,17.5,13.33,20,24,80,12,30,45,6,14,20,A,0,23,34,M,H,116300,38,85679,6770
1,189725,5,5,7,2,4,10,6,5.71,5,18,45,4,12,15,2,6,8,E,0,12,.,F,U,80300,33,0,6779
0,138729,.,4,18,2,9,10,8,5.56,8.5,23,87,12,32,63,6,15,24,S,1,51,.,M,U,45000,14,31838,6787
1,138829,25,1,10,1,8,20,20,11.5,20,21,115,13,32,66,6,15,30,A,1,37,61,F,U,84700,45,49306,6793
0,138924,.,0,1,0,0,20,0,20,.,23,23,8,8,13,3,3,5,N,0,53,.,F,H,61100,51,34542,6800
1,138944,11,6,7,3,3,10,7.83,7.57,7.33,15,36,12,31,30,6,16,14,A,0,23,65,F,U,143600,53,50597,6803
0,24144,.,1,1,1,1,25,25,25,25,24,24,10,20,18,4,8,7,N,0,26,31,F,U,145500,49,0,6804
0,138991,.,1,4,0,0,20,20,10.75,.,15,44,11,30,34,5,5,14,L,0,41,55,F,U,48000,48,36356,6808
1,139030,5,7,7,5,5,5,6.43,6.43,6,16,32,12,29,30,6,14,12,S,1,0,60,F,H,77800,0,38639,6810
1,138999,10,6,23,3,8,10,10,8.43,10,17,93,14,35,68,6,17,27,S,1,41,81,F,H,62400,48,0,6811
1,139107,50,2,6,2,3,75,87.5,52,87.5,18,75,14,34,59,6,16,23,A,0,41,63,F,H,83000,28,33538,6816
1,139228,43,4,7,3,4,31,27.75,26.57,26.67,18,44,13,33,40,6,17,17,A,1,42,57,M,H,108100,37,70893,6826
0,139232,.,3,28,2,19,14,14.33,11.32,14.5,25,102,12,22,50,5,10,23,S,1,42,.,F,H,88200,45,67610,6827
0,4767,.,2,34,2,13,100,10,19,10,5,126,27,44,106,4,14,31,S,1,25,.,F,U,67500,20,39564,6832
1,139363,12,1,2,1,1,6,20,13,20,15,17,13,18,16,4,6,5,F,0,22,42,M,H,78200,24,31322,6833
0,139461,.,5,5,3,3,15,10.4,10.4,8.33,19,33,12,29,28,6,14,12,S,1,7,61,F,H,80500,32,49243,6839
0,139456,.,3,4,3,3,10,13.33,11.75,13.33,17,39,12,30,31,6,15,14,A,0,5,.,U,U,74300,39,0,6840
0,139697,.,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,13,.,F,U,95400,53,0,6844
0,147930,.,2,6,1,3,6,8,6.5,10,18,78,11,23,42,5,9,15,A,0,11,77,F,H,125000,27,56736,6847
1,139799,25,1,1,1,1,25,25,25,25,16,16,12,17,14,5,7,6,F,0,34,44,F,H,98700,29,37477,6856
1,139926,20,3,3,2,2,20,17.67,17.67,16.5,17,29,12,26,24,6,13,11,A,0,34,.,F,H,205600,26,50221,6864
0,139999,.,2,3,1,2,20,15,11.67,20,21,41,12,30,34,6,14,13,A,0,27,32,F,U,80800,36,0,6870
1,140135,20,2,11,2,9,20,18,14.82,18,18,110,13,35,71,6,17,30,A,1,49,58,F,H,50600,25,31063,6874
1,140141,14,10,30,5,12,14,12.7,12.8,13.2,17,86,14,36,69,6,17,26,S,1,46,53,F,U,61900,39,0,6877
0,140391,.,1,1,1,1,20,20,20,20,17,17,10,14,12,4,6,5,F,0,41,46,M,H,31200,24,33899,6889
1,140457,10,4,25,2,15,10,10,6.04,7.5,18,130,12,33,77,5,15,33,A,1,40,73,M,H,57600,40,31878,6891
0,140529,.,4,26,1,14,3,6,5.38,8,19,127,9,23,59,4,10,25,S,1,37,78,M,H,44800,21,37816,6895
1,140808,25,1,12,0,6,25,25,17.83,.,26,89,11,28,59,4,4,21,A,1,12,.,F,U,118100,34,0,6915
0,140777,.,5,7,2,2,7,6.2,5.86,5.5,20,32,11,27,29,5,13,11,A,1,12,27,M,H,116100,40,62385,6917
1,10491,5,6,20,6,12,8,8,7.05,8,17,89,12,30,83,4,14,23,S,1,27,62,F,H,100100,35,55842,6921
1,141652,13,3,9,2,5,15,13.33,11.22,12.5,18,101,16,33,61,6,14,24,A,0,18,59,F,H,99700,37,55842,6922
0,140828,.,3,3,2,2,10,6.67,6.67,7.5,16,24,13,24,22,6,11,9,N,0,27,55,M,H,89900,33,55842,6923
1,140924,7,5,7,1,2,7,7.4,6.43,9,18,57,12,28,42,6,14,17,A,0,18,.,M,U,111700,38,0,6930
0,141068,.,6,7,3,3,15,17.67,16,15.33,15,32,14,30,29,6,14,12,A,0,18,.,M,U,94300,37,0,6937
1,141134,9,6,15,3,7,7,7,6.33,7,17,89,13,34,58,6,16,24,A,1,10,71,M,H,60300,49,41536,6938
0,171615,.,3,9,0,2,15,12.33,9.89,.,18,66,12,31,51,6,6,20,A,0,20,.,F,U,82100,41,0,6943
0,141259,.,4,6,2,3,15,16.5,12.67,17.5,22,45,12,32,35,6,15,15,A,0,31,49,M,U,64100,38,0,6947
1,141396,10,3,4,2,2,12,10.67,10.5,11,21,28,13,26,25,6,13,11,A,1,12,.,M,H,129100,37,61099,6953
1,141666,16,1,2,1,1,6,15,10.5,15,15,17,11,16,14,4,6,5,F,0,24,.,M,U,110500,51,0,6956
1,141500,18,4,5,2,2,10,13,11.6,11,15,28,13,27,26,6,13,11,A,1,18,27,M,H,72000,30,58224,6962
0,141665,.,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,24,47,F,H,138300,51,54962,6969
1,188178,8,4,22,3,14,5,8,7,7.33,18,106,7,15,43,2,6,19,E,1,18,.,F,U,138300,42,0,6976
1,190730,14,5,20,1,13,14,13,8.45,13,19,127,12,33,78,5,15,33,A,1,0,83,M,U,39800,31,46838,6978
0,141847,.,3,4,2,2,10,10,9,10,19,29,12,25,23,6,12,10,A,0,40,79,F,H,79900,45,46636,6980
1,142203,40,2,4,1,3,30,27.5,17.75,30,17,53,13,34,41,6,16,17,A,0,25,51,F,H,102900,38,70227,6998
1,142241,30,2,5,1,4,16,18,13.2,20,18,57,13,30,43,6,13,16,S,1,35,62,F,H,236800,45,73713,7000
0,142328,.,4,6,4,4,13,10.5,9.5,10.5,16,43,14,33,34,6,15,14,A,1,44,44,F,H,95200,46,67243,7006
0,142641,.,3,3,2,2,9,9.67,9.67,10,18,32,13,28,26,6,13,11,A,0,10,.,F,U,149000,6,0,7020
0,142778,.,1,2,0,1,15,15,12.5,.,26,44,10,26,30,4,4,11,A,0,1,71,F,H,404500,18,26310,7031
1,142838,7,3,3,2,2,7,7.33,7.33,7.5,18,23,12,22,20,6,11,9,N,0,11,.,F,H,589800,29,89960,7033
0,142830,.,1,1,1,1,25,25,25,25,17,17,11,15,14,5,7,6,F,0,1,68,M,U,500000,13,0,7034
0,142980,.,2,2,1,1,25,15,15,5,25,29,13,28,25,6,13,11,A,0,13,53,F,U,584700,15,34267,7041
0,142514,.,2,3,1,1,10,10,10,10,19,21,14,22,19,6,10,8,N,0,22,.,F,U,253300,24,23425,7043
0,143167,.,4,6,2,3,10,8.75,9.17,7.5,18,40,7,26,30,4,13,12,A,0,1,.,F,U,485000,19,0,7047
1,7917,3,4,27,2,7,5,5.5,4.81,6,17,69,12,31,69,6,15,21,S,1,2,37,M,H,533200,15,66039,7048
0,10398,.,9,20,6,10,14,13.78,10.75,14.5,23,76,23,43,73,6,17,22,S,1,1,.,F,U,208300,8,0,7050
1,143253,5,5,8,2,3,10,7.4,7.13,7,17,52,12,33,40,6,16,17,A,0,8,76,F,H,208900,8,48596,7055
0,147916,.,4,6,3,3,10,10,8.5,11.67,17,29,15,30,31,6,14,12,A,0,3,.,F,U,204200,24,0,7056
0,143290,.,4,5,2,3,13,9,8.2,10,17,45,12,28,32,6,12,12,A,0,2,.,U,U,258100,21,0,7058
0,143414,.,2,4,1,2,21,21.5,17.25,22,25,52,13,31,39,6,15,17,A,0,10,55,M,H,122600,11,23864,7065
0,144733,.,2,4,0,1,25,24,21,.,20,73,13,31,48,6,6,20,A,0,3,55,M,H,349400,34,66971,7068
1,143691,15,3,4,0,1,16,15.33,15.25,.,18,43,13,32,32,6,6,13,A,0,2,67,F,U,409300,37,0,7087
0,143773,.,5,14,1,4,5,5.4,6.5,6,15,67,12,31,55,5,13,20,S,1,10,.,U,U,143800,7,0,7089
1,155967,5,6,36,6,23,6,6,5.56,6,21,122,11,29,76,5,15,32,S,1,27,77,F,U,252100,35,38929,7095
0,12244,.,7,34,5,21,10,10.86,10.03,10.8,20,128,33,54,112,6,17,33,S,1,15,76,F,H,281300,12,72750,7104
1,188547,25,7,23,4,9,50,20.43,20.26,20.75,5,73,31,52,102,13,23,37,A,1,10,.,M,U,0,0,0,7107
1,1549,50,1,3,1,1,50,50,50,50,24,49,13,28,35,6,13,12,A,0,13,81,M,U,586300,41,0,7108
0,144026,.,1,6,0,2,15,15,14.17,.,20,89,13,29,54,6,6,23,A,0,10,63,F,H,146500,7,30094,7111
1,144021,15,4,10,4,8,15,15,13.5,15,18,63,13,34,56,6,17,21,A,1,10,48,F,U,159000,6,30094,7112
1,3918,21,3,26,3,14,16,15.67,12.81,15.67,16,123,40,58,129,6,15,32,S,1,13,68,F,H,593100,31,155586,7116
0,144109,.,5,19,2,8,11,9.8,9.42,8,18,103,14,36,74,6,17,29,S,1,1,71,U,U,500000,24,0,7118
0,144143,.,1,3,0,2,15,15,8.33,.,25,73,9,26,33,4,4,13,A,0,10,58,F,H,98000,33,34864,7120
1,144356,20,3,13,0,3,20,15.33,6.54,.,15,116,13,33,61,6,6,29,A,0,7,.,F,U,285500,17,0,7127
1,144351,40,2,13,2,10,25,22.5,11.46,22.5,21,126,9,23,48,5,14,25,A,1,7,61,F,H,285500,17,47073,7128
0,144655,.,1,2,0,1,32,32,31,.,18,35,13,28,27,6,6,12,A,0,10,58,F,H,125000,7,35778,7144
0,144822,.,1,11,1,4,10,10,20.55,10,24,77,11,30,60,5,13,22,A,0,13,.,F,U,574800,32,0,7153
0,144846,.,2,2,2,2,40,37.5,37.5,37.5,20,23,13,24,23,6,11,9,N,0,0,33,F,H,576500,0,105701,7157
1,144906,20,1,1,1,1,20,20,20,20,25,25,7,18,15,3,7,6,N,0,3,72,U,H,378100,21,86116,7159
1,85416,25,1,4,0,1,20,20,14,.,26,77,11,31,47,5,5,18,A,1,27,.,F,U,330300,23,0,7162
0,145004,.,2,11,1,6,25,37.5,26.36,25,25,105,13,32,69,6,15,27,A,1,3,51,M,H,329300,34,75923,7164
0,144993,.,10,16,7,8,5,5,5,5,16,76,14,32,47,6,15,18,S,1,2,61,F,H,305900,25,75923,7165
1,145120,10,2,11,1,7,15,15.5,12.55,15,16,91,14,35,63,6,16,26,S,1,1,60,F,H,561900,24,88402,7172
1,145231,6,8,15,7,11,6,6,5.47,6,15,56,9,26,39,4,13,16,S,1,4,.,U,U,0,26,0,7174
1,145275,20,3,10,1,6,18,16.67,12.2,16,25,68,12,34,54,6,17,23,A,1,1,66,F,U,383300,13,0,7179
0,7691,.,2,3,1,1,50,30,23.33,10,18,29,20,34,43,6,13,11,A,0,4,54,M,H,330800,12,44543,7182
1,364,10,6,21,2,4,10,13,13.52,13,18,85,21,42,70,9,19,26,S,1,1,59,F,H,310000,20,44543,7183
0,145538,.,2,3,2,2,10,7.5,6.67,7.5,19,24,7,18,16,4,9,7,N,0,24,71,F,H,365600,35,73833,7198
0,144818,.,3,15,2,8,33,28.67,23.13,29,16,65,14,36,59,6,17,24,A,1,13,.,M,U,446800,36,0,7199
1,144812,50,1,2,1,1,80,80,80,80,24,43,11,31,34,6,15,14,A,0,13,69,M,H,360800,32,73833,7200
0,145611,.,1,13,1,6,10,13,9.77,13,18,69,13,32,60,6,15,21,S,1,17,35,F,H,236800,26,58882,7204
0,145646,.,7,8,5,5,7,6.71,6.25,6.4,17,29,13,27,28,6,14,12,A,1,16,77,F,H,188700,34,68158,7206
1,145855,12,5,7,3,4,13,11.2,9.71,12.67,17,45,12,29,34,6,15,15,A,0,3,51,M,H,226400,32,69733,7213
0,146014,.,1,1,1,1,15,15,15,15,17,17,11,16,14,4,6,5,F,0,3,.,U,U,318900,14,0,7228
0,146126,.,1,11,0,7,15,15,9.18,.,25,126,6,17,38,2,2,16,A,1,6,70,F,H,165700,29,47472,7231
0,146093,.,2,7,2,5,20,17.5,13.71,17.5,20,56,13,33,48,6,16,19,A,1,6,53,M,H,161100,23,47472,7233
1,146241,50,2,2,0,0,50,30,30,.,19,28,13,27,24,6,6,11,A,0,2,63,M,H,319600,24,76749,7238
1,146341,20,2,10,1,7,15,17.5,9.9,20,26,111,10,28,65,5,13,29,A,1,7,80,M,H,239700,24,42822,7241
0,146472,.,1,1,1,1,20,20,20,20,23,23,8,18,16,3,7,6,N,0,8,42,M,H,162700,25,49840,7250
1,146703,15,2,2,2,2,15,12.5,12.5,12.5,22,29,10,24,22,4,10,9,A,0,33,.,U,U,67500,56,0,7267
0,147270,.,2,8,1,4,25,25,16.25,25,17,112,13,35,64,6,17,30,A,1,3,66,M,U,539200,43,0,7289
0,147629,.,6,9,2,3,12,10.83,10,11,15,40,13,34,37,6,16,15,S,1,20,53,F,H,221900,26,61964,7305
1,147747,13,3,17,2,11,14,13,9.47,13,20,127,13,32,70,6,16,32,S,1,13,77,F,H,300500,26,47631,7312
1,147758,25,4,6,3,4,10,15,13.33,13.33,16,44,16,35,41,6,15,15,A,1,2,.,F,U,564300,43,0,7314
1,2415,25,2,2,1,1,25,17.5,17.5,10,16,20,22,27,27,10,12,12,F,0,13,42,F,H,550100,22,82540,7331
0,6511,.,3,22,1,9,18,14.67,15.05,10,26,105,15,37,76,7,18,29,A,1,11,86,F,H,400000,32,90255,7332
0,148079,.,1,1,1,1,25,25,25,25,17,17,11,16,14,5,7,6,F,0,14,.,U,U,380100,30,0,7335
0,148132,.,2,3,2,3,15,15,11.67,15,19,44,10,28,33,4,12,13,A,0,34,47,F,H,318500,22,97052,7339
0,148360,.,2,8,1,3,40,40,31.5,40,22,68,13,35,55,6,17,23,A,0,20,30,M,U,236900,37,0,7349
0,148351,.,6,13,5,9,7,5.83,4.54,5.6,18,57,11,29,43,5,15,19,S,1,11,75,M,H,276600,30,71189,7350
1,4693,18,9,41,4,18,18,17.44,12.15,18.25,5,126,31,53,127,9,20,36,S,1,24,57,F,H,242100,28,83472,7355
0,148939,.,2,7,2,4,20,18,11.29,18,22,87,12,32,56,6,15,21,A,0,35,.,U,H,341200,27,92525,7360
1,1068,5,6,43,6,25,5,5.83,6.16,5.83,18,126,19,40,100,5,16,34,S,1,14,66,F,H,352800,36,92525,7364
0,148571,.,2,3,0,0,25,25,23.33,.,18,39,13,31,32,6,6,13,A,0,8,34,F,U,138600,7,38710,7366
0,148841,.,3,22,2,14,10,10,6.59,10,20,124,13,33,79,6,17,34,S,1,6,76,M,H,204600,30,54217,7379
0,148829,.,4,8,2,3,17,15.5,14.13,15.5,18,62,13,35,52,6,17,20,S,1,6,38,M,H,179700,26,54217,7381
1,186232,22,6,11,4,6,22,13.33,10.82,15.5,10,41,21,41,43,7,17,17,A,0,0,.,M,U,224200,0,54217,7382
0,7103,.,2,11,1,6,10,10,12.36,10,23,93,13,34,73,6,16,26,A,1,0,67,M,U,333300,0,79008,7383
0,9461,.,1,10,0,5,10,12,15.7,.,15,86,31,50,86,6,6,23,S,1,24,48,M,U,236200,24,0,7385
1,148911,10,2,4,1,2,20,20,15.5,20,25,43,11,33,37,6,17,17,A,0,28,25,F,H,195300,32,65740,7388
1,148998,25,2,11,1,6,20,20,16.82,20,19,86,13,35,66,6,17,25,A,1,24,50,U,U,323300,28,0,7394
1,148991,25,2,5,0,1,25,23.5,19.4,.,18,63,13,34,52,6,6,20,A,0,22,53,F,H,320900,24,87748,7395
1,12011,11,1,17,1,8,6,11,8.35,11,18,104,25,41,90,5,11,25,A,1,31,69,M,H,351400,0,0,7399
1,149110,6,6,26,5,14,7,6.33,7.08,6.2,18,125,13,32,79,6,17,32,S,1,22,.,M,U,399400,27,0,7401
0,149142,.,1,7,0,3,15,15,12.14,.,25,103,12,33,65,6,6,25,A,0,24,.,F,H,349400,37,95596,7404
1,149121,20,3,3,1,1,16,12,12,10,20,33,10,27,26,4,12,11,A,0,24,49,M,H,323700,31,95596,7406
0,149336,.,7,30,4,15,5,4,3.93,4,18,125,14,36,80,6,17,32,S,1,9,.,F,U,184500,0,0,7422
1,11562,50,1,13,0,8,50,50,32.31,.,15,123,19,35,90,3,3,27,E,0,13,72,F,H,343500,29,51250,7430
1,147464,30,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,13,64,M,H,228700,30,60896,7434
