BoxOfficeClass,Competition,MPAARating,OriginalScreePlay,ShortStroyline,YearEnd,YEAR,StarValue_Producer,StarValue_Director,StartValue_Cast,SpecialEffects,MovieLength_I,MovieID,MaxScreenCount,GrossBoxOffice,Genre_Western,Genre_War,Genre_Thriller,Genre_Sport,Genre_SciFi,Genre_Romance,Genre_Other,Genre_Mystery,Genre_Musical,Genre_Horror,Genre_History,Genre_Fantasy,Genre_Family,Genre_Drama,Genre_Crime,Genre_Comedy,Genre_Biography,Genre_Animation,Genre_Adventure,Genre_Action,EstimatedBudget_I
5-Five,Low,R,Yes,"This is a drama about an aging professional wrestler, decades past his prime, who now barely gets by working small wrestling shows in VFW halls and as a part-time grocery store employee. As he faces health problems that may end his wrestling career for good he attempts to come to terms with his life outside the ring: by working full time at the grocery store, trying to reconcile with the daughter he abandoned in childhood and forming a closer bond with a stripper he has romantic feelings for. He struggles with his new life and an offer of a high-profile rematch with his 1980s arch-nemesis, The Ayatollah, which may be his ticket back to stardom.",12/31/2008,2008,3,3,3,2,109,10219,776,26236603,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6000000
5-Five,High,PG13,No,"Set in 1986 when best friends Harry and Lloyd were teenagers, this is the madcap comic tale of their attempt to get out of the ""special needs"" department and into regular high school life.",12/31/2003,2003,2,2,2,3,85,11527,2609,26214846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19000000
5-Five,Low,R,No,"Retired FBI profiler Terry McCaleb (Eastwood), who has recently had a heart transplant, is hired by Graciela Rivers (De Jesus), to investigate the death of her sister, Gloria, who happens to have given McCaleb his heart. On the case, he soon deduces that the killer, who staged the murder to look like a random robbery, may actually be a serial killer Terry was trailing for years in the FBI. Can the elderly and feeble McCaleb, who had intended to spend his retirement living on his boat in the Los Angeles harbor, and who can't drive, and has to nap regularly, muster up the endurance to find the killer?",12/31/2002,2002,3,3,3,3,110,11635,2525,26199517,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,50000000
5-Five,Low,R,Yes,"Sean Vetter and Demetrius Hicks are members of the DEA who are fighting an ongoing drug war on the California/Mexico border, they are most successful at it because of their edge of growing up on the street and being thugs converted to cops. The DEA busts one of the major players by the name of ""Memo"" Lucero and imprison him in the United States but then a major player named Diablo then takes over the business and now he is now the major player targeted by Vetter and his team. But when Vetter's wife is killed in a botched hit organized by Diablo, he seeks revenge against those responsible and in the process has to seek help from the imprisoned Lucero in order to catch Diablo. But in the process, Vetter and Hicks have to fight their way up the chain to get to Diablo but it's easier said than done when all Vetter can focus on is revenge...",12/31/2003,2003,3,3,3,3,109,11860,2495,26183197,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,36000000
5-Five,Med,G,No,Follows the misadventures of young grade schooler Ramona Quimby from Beverly Cleary's popular children's book series.,12/31/2010,2010,3,2,2,3,103,10639,2719,26161406,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,19621054.5
5-Five,Med,R,Yes,"A man treated like a dog and raised as a fighting machine his entire life, ends up in a coma and is taken in the care of good people, but his sinister owner is looking to retrieve his most prized possession: a non stop human weapon triggered by the collar leashed on his neck.",12/31/2005,2005,3,3,3,4,103,11457,1962,26013571,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,45000000
5-Five,High,PG,Yes,"35 years after The Rocky and Bullwinkle Show's cancellation, the 2 have been living off the finances of their reruns on TV. To make matters worse, Rocky has lost his ability to fly, and the trees in Frostbite Falls have all been cut down. Meanwhile, over in Pottsylvania, home of Rocky and Bullwinkle's arch enemies Fearless Leader, Boris, and Natasha, the Iron Curtain has fallen, leading the villains to leave Pottsylvania, and dig through a tunnel all the way to the TV of a Hollywood Producer, Minnie Mogul. She signs a contract, giving her the rights to produce the Rocky and Bullwinkle Movie, and accidentally pulls the 3 villains out of the TV, turning them into humans! Now, they have an evil plan to hypnotize America, using RBTV (Really Bad TeleVision), making everyone's mind mush, so he can go on to the TV, and get everyone to vote him President of the USA! However, new FBI Agent Karen...",12/31/2000,2000,2,2,2,4,98.5482468,12316,2482,26000610,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,76000000
5-Five,Low,PG13,Yes,"A newlywed couple Ben and Jane move to Japan for a promising job opportunity - a fashion shoot in Tokyo. During their trip on a dark forest road they experience a tragic car accident, leading to the death of a young local girl. Upon regaining consciousness, they find no trace of her body. A bit distraught the couple arrives in Tokyo to begin their new life. Meanwhile Ben begins noticing strange white blurs in many of his fashion shoot photographs. Jane believes that the blurs are actually spirit photography of the dead girl who they hit on the road, and that she may be seeking vengeance.",12/31/2008,2008,2,2,2,4,85,10683,2756,25926543,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19444907.25
5-Five,Low,PG13,No,"After graduating from Montclair State, New Jersey Girl Annie can't make up her mind about what to do with her life. After saving a little boy from being run over in the park, she is quickly employed as a nanny for a rich Upper East Side couple. Mr X is occupied with his business, Mrs X loves shopping and none of them really likes to spend time with their little boy Grayer. Annie quickly learns that she has more than her hands full with taking care of him. Her busy schedule doesn't give her much spare time. Mrs X fired her last nanny because she was dating and that gives Annie problems when Harvard Hottie who lives in the same building asks her out on a date.",12/31/2007,2007,2,2,3,3,106,10656,2636,25925170,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20000000
5-Five,Low,PG,Yes,"A woman who has an elaborate scheme to propose to her boyfriend on Leap Day, an Irish tradition which occurs every time the date February 29 rolls around, faces a major setback when bad weather threatens to derail her planned trip to Dublin. With the help of an innkeeper, however, her cross-country odyssey just might result in her getting engaged.",12/31/2010,2010,1,2,2,3,100,10126,2512,25893485,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19000000
5-Five,Low,PG13,Yes,"Orphaned high school student Rick Riker is bitten by a radioactive dragonfly, develops super powers (except for the ability to fly), and becomes a hero.",12/31/2008,2008,2,3,2,4,75,10982,2965,25871834,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,35000000
5-Five,Med,PG13,Yes,"400 years in the future, set in the year 2415, Aeon Flux is a mysterious assassin. Four centuries after a virus nearly decimated the human race, leaving only five million survivors in a utopian city called Bregna. Aeon is struggling to destroy the Goodchild regime led by its namesake, Trevor Goodchild, the ruler of Bregna and a descendant of the man who found a cure for the deadly virus. As instructed by the Handler, Aeon is assigned to assassinate Goodchild, but there are deeper secrets to be discovered, and conspiracies to be foiled.",12/31/2005,2005,2,2,3,4,93,11117,852,25857987,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,62000000
5-Five,Low,PG13,No,"Johnathan Cross, a lover of extreme sports, is recruited by Alexi Petrovich to star in his sportive invention, Rollerball. Johnathan accepts and learns the ropes of Rollerball: The players are on Rollerblades, trying to bring a heavy metal ball into a high goal. Also, there are motorcyclists around to bring momentum to the players. Oh yes, and there are no rules in the game. During his skyrocketing career, Johnathan has to experience what Alexi has found out: Blood brings more viewing pleasure to the audience. So, Alexi starts to bribe members of the different teams to cause more trouble than necessary on the field, and the viewers love it. Only a little later, Johnathan's life is already in extreme danger as well as those of his friends and teammates. In a final game, Johnathan and his team have to fight for mere survival against their real opponent - their boss Alexi Petrovich.",12/31/2002,2002,2,3,2,3,98,11970,2762,25852764,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70000000
5-Five,Low,R,No,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary.",12/31/2002,2002,2,2,2,3,123,12334,794,25776062,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,12000000
5-Five,Low,PG,Yes,"As a teenager Marni was the kind of girl no guy would go near and would be tormented by the mean girls, and no one was meaner to her than Joana the head cheerleader. Years later, she's a successful woman with a good job. When she goes home for her brother's wedding she discovers that her brother is marrying Joana. When they meet she wants Joana to apologize for the way she treated her but Joana feigns ignorance. When Marni tells her mother, Gail about her and Joana, Gail tells her to try and put it behind her. But when Gail learns that her aunt Mona is her old friend Ramona who was her friend in high school whom she had confrontation with years ago, Gail feels like Mona is trying to thumb her success in her nose. When Marni learns that Joana does remember her she sets to expose her to her brother.",12/31/2010,2010,3,3,2,3,105,10035,2548,25677801,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19258350.75
5-Five,Low,PG13,Yes,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made high school hell for generations of students.",12/31/2007,2007,2,2,3,2,87,11019,2237,25628629,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22000000
5-Five,Med,PG13,Yes,"Street dancer Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as the enter in the mother of all dance battles.",12/31/2009,2009,2,2,3,3,83,10179,2450,25615792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25000000
5-Five,Low,PG13,Yes,"Agent Augustus Gibbons has selected an imprisoned former US Navy SEAL Darius Stone, a new agent in the XXX program, travels to Washington D.C., where they track a splinter faction of the U.S. military that attempts to overthrow the U.S. government and assassinate the President, led by Secretary of Defense and former 4-Star General George Deckert, Stone's former commanding officer whom he once led a mutiny against. But he's been targeted for assassination by a radical splinter group of dissenters deep within the United States government. The new XXX agent must uncover the insurgents from within. It is the nation's only hope to stop the first coup d'etat in American history.",12/31/2005,2005,3,3,3,4,101,11522,3480,25607347,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,87000000
