SUBURB,ADDRESS,ROOMS,TYPE,PRICE,METHOD,SELLERG,DATE,DISTANCE,POSTCODE,BEDROOM2,BATHROOM,CAR,LANDSIZE,BUILDINGAR,YEARBUILT,COUNCILARE,LATTITUDE,LONGTITUDE,REGIONNAME,PROPERTYCO,AREANUM,price_by_area
South Yarra,3 Palermo St,3,h,2285000.0,S,Kay,15/10/2016,3.3,3141.0,3.0,2.0,2.0,221.0,135.0,1890.0,Stonnington,-37.8416,144.9959,Southern Metropolitan,14887.0,6.0,10339.366515837104
South Yarra,70 Park St,3,h,3000000.0,VB,Marshall,15/10/2016,3.3,3141.0,3.0,3.0,2.0,191.0,175.0,1890.0,Melbourne,-37.836,144.9824,Southern Metropolitan,14887.0,6.0,15706.806282722513
South Yarra,608/20 Garden St,2,u,515000.0,VB,Harrington,16/04/2016,3.3,3141.0,2.0,1.0,1.0,734.0,65.0,2013.0,Stonnington,-37.8433,144.9962,Southern Metropolitan,14887.0,6.0,7923.076923076923
South Yarra,15/2 Gordon Gr,2,u,600000.0,S,Jellis,17/09/2016,3.3,3141.0,2.0,1.0,2.0,0.0,72.0,1970.0,Stonnington,-37.8336,144.9882,Southern Metropolitan,14887.0,6.0,8333.333333333334
South Yarra,49 Leopold St,4,h,2600000.0,PI,Williams,18/03/2017,3.3,3141.0,4.0,2.0,2.0,141.0,127.0,1880.0,Melbourne,-37.8366,144.9827,Southern Metropolitan,14887.0,6.0,18439.71631205674
South Yarra,6/49 Osborne St,1,u,320000.0,VB,Jellis,18/03/2017,3.3,3141.0,1.0,1.0,0.0,0.0,47.0,1970.0,Stonnington,-37.8437,144.9904,Southern Metropolitan,14887.0,6.0,6808.510638297872
South Yarra,14/85 Caroline St,1,u,400000.0,S,hockingstuart,18/06/2016,3.3,3141.0,1.0,1.0,1.0,0.0,45.0,1960.0,Stonnington,-37.8355,144.9884,Southern Metropolitan,14887.0,6.0,8888.888888888889
South Yarra,37 Grosvenor St,3,h,1810000.0,S,hockingstuart,18/06/2016,3.3,3141.0,3.0,1.0,1.0,211.0,18.0,1906.0,Stonnington,-37.8442,144.9928,Southern Metropolitan,14887.0,6.0,8578.1990521327
South Yarra,22/49 Walsh St,1,u,567500.0,S,hockingstuart,19/11/2016,3.3,3141.0,1.0,1.0,1.0,0.0,56.0,1970.0,Melbourne,-37.8368,144.9848,Southern Metropolitan,14887.0,6.0,10133.92857142857
South Yarra,3/38 Arnold St,1,u,540000.0,S,hockingstuart,22/05/2016,3.3,3141.0,1.0,1.0,1.0,480.0,53.0,1930.0,Melbourne,-37.8356,144.9767,Southern Metropolitan,14887.0,6.0,10188.67924528302
South Yarra,29 Nicholson St,3,t,2010000.0,VB,Kay,22/05/2016,3.3,3141.0,3.0,2.0,1.0,163.0,207.0,2016.0,Stonnington,-37.8425,144.9877,Southern Metropolitan,14887.0,6.0,12331.288343558283
South Yarra,62 Powell St,3,h,1945000.0,S,Jellis,22/05/2016,3.3,3141.0,3.0,2.0,1.0,194.0,148.0,1890.0,Stonnington,-37.8395,144.9898,Southern Metropolitan,14887.0,6.0,10025.773195876289
South Yarra,21 Ralston St,3,h,906000.0,S,Jellis,22/05/2016,3.3,3141.0,3.0,1.0,0.0,154.0,88.0,1920.0,Stonnington,-37.8395,144.9868,Southern Metropolitan,14887.0,6.0,5883.116883116883
South Yarra,24/384 Toorak Rd,1,u,367000.0,S,hockingstuart,22/05/2016,3.3,3141.0,1.0,1.0,0.0,0.0,42.0,1950.0,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887.0,6.0,8738.095238095239
South Yarra,39 Hardy St,2,h,1130000.0,S,hockingstuart,22/08/2016,3.3,3141.0,2.0,1.0,1.0,132.0,77.0,1900.0,Stonnington,-37.8446,144.9896,Southern Metropolitan,14887.0,6.0,8560.60606060606
South Yarra,19/47 Rockley Rd,2,u,500000.0,VB,Abercromby's,22/08/2016,3.3,3141.0,2.0,1.0,1.0,0.0,73.0,1980.0,Stonnington,-37.835,145.0002,Southern Metropolitan,14887.0,6.0,6849.315068493151
South Yarra,1/949 Punt Rd,1,u,310000.0,SP,hockingstuart,23/04/2016,3.3,3141.0,1.0,1.0,1.0,0.0,37.0,1970.0,Melbourne,-37.8319,144.9876,Southern Metropolitan,14887.0,6.0,8378.378378378378
South Yarra,8 Cliff St,2,h,1100000.0,VB,Fletchers,24/09/2016,3.3,3141.0,2.0,1.0,0.0,176.0,81.0,1930.0,Stonnington,-37.8436,144.9925,Southern Metropolitan,14887.0,6.0,6250.0
South Yarra,7/48 Cromwell Rd,1,u,410000.0,S,hockingstuart,24/09/2016,3.3,3141.0,1.0,1.0,0.0,0.0,48.0,1960.0,Stonnington,-37.8427,145.0006,Southern Metropolitan,14887.0,6.0,8541.666666666666
South Yarra,9 Moore St,3,h,1125000.0,PI,Thomson,24/09/2016,3.3,3141.0,2.0,1.0,0.0,146.0,89.0,1910.0,Stonnington,-37.8454,144.9888,Southern Metropolitan,14887.0,6.0,7705.479452054795
South Yarra,202/800 Chapel St,2,u,840000.0,S,Beller,25/02/2017,3.3,3141.0,2.0,2.0,1.0,0.0,92.0,2002.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,6.0,9130.434782608696
South Yarra,1/35 Cromwell Rd,3,h,1400000.0,VB,Marshall,25/02/2017,3.3,3141.0,3.0,2.0,2.0,544.0,172.0,2005.0,Stonnington,-37.8433,145.0001,Southern Metropolitan,14887.0,6.0,2573.529411764706
South Yarra,4/30 Murphy St,2,u,680500.0,S,Williams,25/02/2017,3.3,3141.0,2.0,1.0,1.0,0.0,70.0,1970.0,Stonnington,-37.837,144.9907,Southern Metropolitan,14887.0,6.0,9721.42857142857
South Yarra,16h Stables La,1,u,280000.0,PI,Marshall,25/02/2017,3.3,3141.0,1.0,1.0,0.0,0.0,35.0,1910.0,Stonnington,-37.8423,144.997,Southern Metropolitan,14887.0,6.0,8000.0
South Yarra,4/943 Punt Rd,2,u,520000.0,SP,hockingstuart,26/07/2016,3.3,3141.0,2.0,1.0,1.0,0.0,62.0,1890.0,Melbourne,-37.8323,144.9876,Southern Metropolitan,14887.0,6.0,8387.09677419355
South Yarra,6 Cliff St,2,h,1200000.0,PI,Jellis,27/06/2016,3.3,3141.0,2.0,1.0,0.0,176.0,84.0,1940.0,Stonnington,-37.8436,144.9925,Southern Metropolitan,14887.0,6.0,6818.181818181818
South Yarra,13/4 Gordon Gr,2,u,480000.0,S,Ray,27/06/2016,3.3,3141.0,2.0,1.0,1.0,0.0,61.0,1965.0,Stonnington,-37.8337,144.9886,Southern Metropolitan,14887.0,6.0,7868.852459016393
South Yarra,68 Oban St,3,h,2200000.0,PI,Jellis,27/11/2016,3.3,3141.0,3.0,2.0,0.0,358.0,238.0,1915.0,Stonnington,-37.8425,145.0031,Southern Metropolitan,14887.0,6.0,6145.251396648045
South Yarra,366 Toorak Rd,3,h,1700000.0,S,Morrison,27/11/2016,3.3,3141.0,3.0,1.0,1.0,178.0,172.0,1894.0,Stonnington,-37.8404,145.0022,Southern Metropolitan,14887.0,6.0,9550.561797752809
South Yarra,33 Tyrone St,2,h,1200000.0,S,LITTLE,28/05/2016,3.3,3141.0,2.0,1.0,1.0,163.0,86.0,1900.0,Stonnington,-37.8446,144.9879,Southern Metropolitan,14887.0,6.0,7361.963190184049
South Yarra,36 Tyrone St,3,h,1540000.0,S,Marshall,28/05/2016,3.3,3141.0,3.0,2.0,1.0,149.0,140.0,2003.0,Stonnington,-37.8448,144.9882,Southern Metropolitan,14887.0,6.0,10335.570469798658
South Yarra,9/210 Domain Rd,2,u,826000.0,S,Jellis,28/08/2016,3.3,3141.0,2.0,1.0,1.0,0.0,79.0,1970.0,Melbourne,-37.8342,144.9842,Southern Metropolitan,14887.0,6.0,10455.696202531646
South Yarra,12 Witchwood Cl,3,h,1700000.0,SP,Biggin,28/08/2016,3.3,3141.0,2.0,2.0,1.0,181.0,148.0,1990.0,Melbourne,-37.8334,144.9867,Southern Metropolitan,14887.0,6.0,9392.265193370165
South Yarra,8/3 Barnsbury Rd,2,u,505000.0,S,LITTLE,30/07/2016,3.3,3141.0,2.0,1.0,1.0,0.0,72.0,1969.0,Stonnington,-37.8453,145.0012,Southern Metropolitan,14887.0,6.0,7013.888888888889
Southbank,41/106 Southbank Bvd,3,u,720000.0,S,VICPROP,3/09/2016,1.2,3006.0,3.0,1.0,1.0,0.0,106.0,1993.0,Melbourne,-37.8235,144.9655,Southern Metropolitan,8400.0,2.0,6792.452830188679
Southbank,9/81 Dodds St,3,u,868000.0,SP,Greg,4/06/2016,1.2,3006.0,3.0,2.0,1.0,0.0,114.0,1995.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0,2.0,7614.035087719299
Southbank,293/88 Kavanagh St,2,u,530000.0,VB,Greg,4/06/2016,1.2,3006.0,2.0,1.0,1.0,0.0,84.0,2003.0,Melbourne,-37.8246,144.9632,Southern Metropolitan,8400.0,2.0,6309.523809523809
Southbank,92/99 Whiteman St,2,u,650000.0,VB,Marshall,6/08/2016,1.2,3006.0,2.0,2.0,1.0,0.0,110.0,2000.0,Melbourne,-37.8273,144.9556,Southern Metropolitan,8400.0,2.0,5909.090909090909
Southbank,1605/14 Kavanagh St,2,u,592500.0,S,Ray,7/05/2016,1.2,3006.0,2.0,2.0,1.0,0.0,100.0,2000.0,Melbourne,-37.8227,144.9664,Southern Metropolitan,8400.0,2.0,5925.0
Southbank,208/102 Wells St,2,u,600000.0,S,Greg,7/11/2016,1.2,3006.0,2.0,2.0,1.0,0.0,99.0,1995.0,Melbourne,-37.828,144.9683,Southern Metropolitan,8400.0,2.0,6060.606060606061
Southbank,308/18 Kavanagh St,1,u,455000.0,S,Greg,11/02/2017,1.2,3006.0,1.0,1.0,0.0,760.0,70.0,2007.0,Melbourne,-37.8228,144.9661,Southern Metropolitan,8400.0,2.0,6500.0
Southbank,6/85 Dodds St,4,u,1250000.0,S,Kay,12/11/2016,1.2,3006.0,4.0,3.0,1.0,0.0,176.0,2000.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0,2.0,7102.272727272727
Southbank,7/100 Wells St,3,u,740000.0,VB,Greg,16/07/2016,1.2,3006.0,3.0,2.0,1.0,0.0,105.0,1994.0,Port Phillip,-37.828,144.9683,Southern Metropolitan,8400.0,2.0,7047.619047619048
Southbank,2/66 Coventry St,2,u,660000.0,S,RT,19/11/2016,1.2,3006.0,2.0,1.0,1.0,0.0,77.0,2000.0,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400.0,2.0,8571.42857142857
Southbank,601/65 Coventry St,2,u,622500.0,S,hockingstuart,22/05/2016,1.2,3006.0,2.0,2.0,1.0,2955.0,67.0,2013.0,Melbourne,-37.8299,144.9679,Southern Metropolitan,8400.0,2.0,9291.044776119403
Southbank,3303/9 Power St,2,u,800000.0,PI,Marshall,24/09/2016,1.2,3006.0,2.0,2.0,2.0,0.0,73.0,2014.0,Melbourne,-37.8229,144.9612,Southern Metropolitan,8400.0,2.0,10958.90410958904
Southbank,73/1 Riverside Qy,2,u,540000.0,S,Dingle,24/09/2016,1.2,3006.0,2.0,2.0,1.0,0.0,93.0,1994.0,Melbourne,-37.822,144.9637,Southern Metropolitan,8400.0,2.0,5806.451612903225
Southbank,75/285 City Rd,1,u,370000.0,VB,Dingle,30/07/2016,1.2,3006.0,1.0,1.0,1.0,546.0,51.0,2000.0,Melbourne,-37.8274,144.9587,Southern Metropolitan,8400.0,2.0,7254.901960784314
Spotswood,10 Raleigh St,3,h,855000.0,S,RT,6/08/2016,7.7,3015.0,3.0,1.0,1.0,326.0,112.0,1991.0,Hobsons Bay,-37.831,144.8884,Western Metropolitan,1223.0,2.0,2622.6993865030677
Spotswood,6 McNeilage St,2,h,832500.0,S,Jas,7/05/2016,7.7,3015.0,2.0,1.0,2.0,562.0,116.0,1950.0,Hobsons Bay,-37.8333,144.8868,Western Metropolitan,1223.0,2.0,1481.3167259786476
Spotswood,18 Vernier St,2,h,850000.0,S,Jas,8/10/2016,7.7,3015.0,2.0,1.0,2.0,502.0,104.0,1950.0,Hobsons Bay,-37.8263,144.8775,Western Metropolitan,1223.0,2.0,1693.2270916334662
Spotswood,47 Hudsons Rd,3,h,1080000.0,S,Jas,10/09/2016,7.7,3015.0,3.0,1.0,2.0,472.0,95.0,1950.0,Hobsons Bay,-37.8302,144.8885,Western Metropolitan,1223.0,2.0,2288.135593220339
Spotswood,24 Forrest St,3,h,927000.0,S,Williams,12/06/2016,7.7,3015.0,3.0,1.0,0.0,274.0,131.0,1910.0,Hobsons Bay,-37.8282,144.8856,Western Metropolitan,1223.0,2.0,3383.211678832117
Spotswood,59 Hope St,4,h,850000.0,VB,RT,12/11/2016,7.7,3015.0,4.0,2.0,0.0,389.0,158.0,1990.0,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223.0,2.0,2185.089974293059
Spotswood,13 Robb St,3,h,831000.0,S,Biggin,16/04/2016,7.7,3015.0,3.0,1.0,0.0,353.0,109.0,1890.0,Hobsons Bay,-37.8309,144.889,Western Metropolitan,1223.0,2.0,2354.1076487252126
Spotswood,118 The Avenue,4,t,840000.0,S,Jas,17/09/2016,7.7,3015.0,3.0,3.0,2.0,278.0,277.0,2015.0,Hobsons Bay,-37.8261,144.8718,Western Metropolitan,1223.0,2.0,3021.5827338129498
Spotswood,154 Hudsons Rd,4,h,1315000.0,S,hockingstuart,18/06/2016,7.7,3015.0,4.0,2.0,3.0,830.0,134.0,1920.0,Hobsons Bay,-37.829,144.8807,Western Metropolitan,1223.0,2.0,1584.3373493975903
Spotswood,6 Abbott St,4,h,1161000.0,S,Williams,25/02/2017,7.7,3015.0,4.0,2.0,5.0,742.0,236.0,2000.0,Hobsons Bay,-37.8248,144.8707,Western Metropolitan,1223.0,2.0,1564.690026954178
Spotswood,27 The Avenue,3,h,1016000.0,SP,Jas,26/07/2016,7.7,3015.0,3.0,1.0,1.0,320.0,134.0,1940.0,Hobsons Bay,-37.8277,144.8841,Western Metropolitan,1223.0,2.0,3175.0
Spotswood,4 Steel St,3,h,690000.0,S,Biggin,27/06/2016,7.7,3015.0,4.0,1.0,2.0,532.0,518.0,1965.0,Hobsons Bay,-37.8248,144.8717,Western Metropolitan,1223.0,2.0,1296.9924812030076
Spotswood,66 The Avenue,3,h,1070000.0,S,Village,27/11/2016,7.7,3015.0,2.0,1.0,2.0,526.0,127.0,1950.0,Hobsons Bay,-37.8267,144.8779,Western Metropolitan,1223.0,2.0,2034.2205323193916
Spotswood,59 Hope St,4,h,871500.0,PI,Jas,28/08/2016,7.7,3015.0,4.0,2.0,0.0,389.0,158.0,1990.0,Hobsons Bay,-37.8284,144.8861,Western Metropolitan,1223.0,2.0,2240.3598971722363
St Kilda,31/12 Clyde St,1,u,380000.0,PI,McGrath,3/09/2016,6.1,3182.0,1.0,1.0,1.0,0.0,50.0,1960.0,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240.0,2.0,7600.0
St Kilda,1/76 Carlisle St,2,u,430000.0,S,Woodards,3/12/2016,6.1,3182.0,2.0,1.0,1.0,0.0,71.0,1970.0,Port Phillip,-37.8675,144.9851,Southern Metropolitan,13240.0,2.0,6056.338028169014
St Kilda,5/18 Marine Pde,2,u,602000.0,S,Wilson,3/12/2016,6.1,3182.0,2.0,1.0,0.0,0.0,66.0,1930.0,Port Phillip,-37.8707,144.9765,Southern Metropolitan,13240.0,2.0,9121.212121212122
St Kilda,33/1 St Kilda Rd,2,u,575000.0,SP,hockingstuart,3/12/2016,6.1,3182.0,2.0,1.0,1.0,0.0,75.0,1970.0,Port Phillip,-37.8573,144.9825,Southern Metropolitan,13240.0,2.0,7666.666666666667
St Kilda,10/81 Alma Rd,2,u,495000.0,PI,Buxton,4/03/2017,6.1,3182.0,2.0,1.0,1.0,0.0,74.0,1970.0,Port Phillip,-37.8616,144.9907,Southern Metropolitan,13240.0,2.0,6689.189189189189
St Kilda,10/352 Canterbury Rd,2,u,500000.0,S,Wilson,4/03/2017,6.1,3182.0,2.0,1.0,1.0,5530.0,70.0,2001.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0,2.0,7142.857142857143
St Kilda,59 Clyde St,3,h,1891000.0,S,Marshall,4/03/2017,6.1,3182.0,3.0,2.0,3.0,384.0,123.0,1915.0,Port Phillip,-37.8645,144.9805,Southern Metropolitan,13240.0,2.0,4924.479166666667
St Kilda,48 Greeves St,4,h,2000000.0,VB,Gary,4/03/2017,6.1,3182.0,4.0,2.0,3.0,420.0,160.0,1910.0,Port Phillip,-37.8667,144.9832,Southern Metropolitan,13240.0,2.0,4761.9047619047615
St Kilda,3/33 Robe St,3,u,1500000.0,VB,Castran,4/03/2017,6.1,3182.0,3.0,1.0,1.0,1669.0,176.0,1920.0,Port Phillip,-37.8646,144.9786,Southern Metropolitan,13240.0,2.0,8522.727272727272
St Kilda,7 Victoria St,3,h,2000000.0,VB,Wilson,4/03/2017,6.1,3182.0,3.0,2.0,2.0,176.0,192.0,1880.0,Port Phillip,-37.8641,144.9739,Southern Metropolitan,13240.0,2.0,11363.636363636364
St Kilda,1/62 Wellington St,1,u,500000.0,SP,Biggin,4/03/2017,6.1,3182.0,1.0,1.0,1.0,2335.0,58.0,2002.0,Port Phillip,-37.8571,144.987,Southern Metropolitan,13240.0,2.0,8620.689655172413
St Kilda,10/69 Wellington St,2,u,685000.0,S,Greg,4/03/2017,6.1,3182.0,2.0,2.0,2.0,0.0,102.0,1999.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0,2.0,6715.686274509804
St Kilda,32/10 Acland St,1,u,380000.0,S,Whiting,4/06/2016,6.1,3182.0,1.0,1.0,1.0,2879.0,49.0,1967.0,Port Phillip,-37.863,144.9747,Southern Metropolitan,13240.0,2.0,7755.102040816327
St Kilda,14/89 Fitzroy St,1,u,400000.0,VB,Gary,7/05/2016,6.1,3182.0,1.0,1.0,1.0,0.0,53.0,1998.0,Port Phillip,-37.8605,144.9769,Southern Metropolitan,13240.0,2.0,7547.169811320755
St Kilda,4/285 Barkly St,1,u,451000.0,S,McGrath,7/11/2016,6.1,3182.0,1.0,1.0,1.0,0.0,41.0,2009.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240.0,2.0,11000.0
St Kilda,2/19 Eildon Rd,3,t,1400000.0,VB,McGrath,7/11/2016,6.1,3182.0,3.0,2.0,2.0,128.0,183.0,2002.0,Port Phillip,-37.8624,144.9768,Southern Metropolitan,13240.0,2.0,10937.5
St Kilda,26/69 Wellington St,1,u,459000.0,SP,Gary,8/10/2016,6.1,3182.0,1.0,1.0,1.0,0.0,59.0,1995.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0,2.0,7779.661016949152
St Kilda,3/19 Herbert St,2,u,520000.0,PI,Marshall,10/09/2016,6.1,3182.0,2.0,1.0,1.0,1034.0,55.0,1950.0,Port Phillip,-37.8717,144.9829,Southern Metropolitan,13240.0,2.0,9454.545454545454
St Kilda,5/240 Barkly St,1,u,370500.0,S,hockingstuart,10/12/2016,6.1,3182.0,1.0,1.0,1.0,0.0,46.0,1960.0,Port Phillip,-37.8722,144.9805,Southern Metropolitan,13240.0,2.0,8054.347826086957
St Kilda,18 Crimea St,5,h,5046000.0,S,Abercromby's,10/12/2016,6.1,3182.0,5.0,3.0,3.0,1294.0,378.0,1884.0,Port Phillip,-37.8589,144.9883,Southern Metropolitan,13240.0,2.0,3899.536321483771
St Kilda,26/12 Fitzroy St,1,u,385000.0,PI,hockingstuart,10/12/2016,6.1,3182.0,1.0,1.0,1.0,0.0,53.0,2005.0,Port Phillip,-37.8614,144.9741,Southern Metropolitan,13240.0,2.0,7264.1509433962265
St Kilda,77 Spenser St,3,h,1900000.0,S,Pride,10/12/2016,6.1,3182.0,3.0,2.0,2.0,289.0,122.0,1979.0,Port Phillip,-37.8726,144.9782,Southern Metropolitan,13240.0,2.0,6574.39446366782
St Kilda,12/352 Canterbury Rd,2,u,390000.0,VB,Buxton,11/02/2017,6.1,3182.0,2.0,1.0,1.0,0.0,73.0,2000.0,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240.0,2.0,5342.465753424657
St Kilda,11/10 Carlisle St,1,u,500000.0,VB,Buxton,11/02/2017,6.1,3182.0,1.0,1.0,1.0,0.0,57.0,2001.0,Port Phillip,-37.8668,144.9801,Southern Metropolitan,13240.0,2.0,8771.929824561403
St Kilda,201/63 Acland St,1,u,430000.0,SP,Buxton,12/11/2016,6.1,3182.0,1.0,1.0,1.0,1409.0,63.0,2000.0,Port Phillip,-37.8661,144.9772,Southern Metropolitan,13240.0,2.0,6825.396825396825
St Kilda,25/52 Fitzroy St,1,u,392000.0,S,hockingstuart,12/11/2016,6.1,3182.0,1.0,1.0,1.0,0.0,43.0,2002.0,Port Phillip,-37.8599,144.9766,Southern Metropolitan,13240.0,2.0,9116.279069767443
St Kilda,12 Gurner St,4,h,1900000.0,PI,Wilson,12/11/2016,6.1,3182.0,4.0,2.0,2.0,507.0,202.0,1890.0,Port Phillip,-37.8616,144.9807,Southern Metropolitan,13240.0,2.0,3747.534516765286
St Kilda,301/8 Blanche St,2,u,540000.0,SP,McGrath,13/08/2016,6.1,3182.0,2.0,1.0,1.0,0.0,70.0,2003.0,Port Phillip,-37.8653,144.9824,Southern Metropolitan,13240.0,2.0,7714.285714285715
St Kilda,14/31 Burnett St,2,u,475000.0,SP,McGrath,13/08/2016,6.1,3182.0,2.0,1.0,1.0,0.0,83.0,1970.0,Port Phillip,-37.8604,144.9817,Southern Metropolitan,13240.0,2.0,5722.891566265061
St Kilda,20/220 Barkly St,2,u,570000.0,PI,Buxton,14/05/2016,6.1,3182.0,2.0,2.0,1.0,0.0,70.0,2000.0,Port Phillip,-37.8709,144.9807,Southern Metropolitan,13240.0,2.0,8142.857142857143
St Kilda,4/25 Jackson St,2,u,400000.0,PI,Biggin,14/05/2016,6.1,3182.0,2.0,1.0,1.0,0.0,65.0,1970.0,Port Phillip,-37.8619,144.976,Southern Metropolitan,13240.0,2.0,6153.846153846154
St Kilda,52 Blanche St,3,h,920000.0,PI,Marshall,15/10/2016,6.1,3182.0,3.0,2.0,2.0,124.0,134.0,2000.0,Port Phillip,-37.8656,144.9851,Southern Metropolitan,13240.0,2.0,7419.354838709677
St Kilda,3/38 Barkly St,2,u,503500.0,S,Buxton,16/04/2016,6.1,3182.0,2.0,1.0,1.0,683.0,72.0,1940.0,Port Phillip,-37.8594,144.9828,Southern Metropolitan,13240.0,2.0,6993.055555555556
St Kilda,4/58 Grey St,2,u,580000.0,PI,McGrath,16/04/2016,6.1,3182.0,2.0,1.0,0.0,0.0,95.0,1930.0,Port Phillip,-37.8617,144.9796,Southern Metropolitan,13240.0,2.0,6105.263157894737
St Kilda,2/6 Redan St,2,u,481000.0,S,Gary,16/07/2016,6.1,3182.0,2.0,1.0,1.0,0.0,61.0,1966.0,Port Phillip,-37.8596,144.9889,Southern Metropolitan,13240.0,2.0,7885.245901639344
St Kilda,8/98 Barkly St,3,h,1120000.0,PI,hockingstuart,18/03/2017,6.1,3182.0,3.0,2.0,2.0,1039.0,133.0,2006.0,Port Phillip,-37.8638,144.982,Southern Metropolitan,13240.0,2.0,1077.9595765158806
St Kilda,203/43 Duke St,1,u,400000.0,VB,Whiting,18/03/2017,6.1,3182.0,1.0,1.0,1.0,0.0,52.0,2012.0,Port Phillip,-37.8676,144.9901,Southern Metropolitan,13240.0,2.0,7692.307692307692
St Kilda,7/104 Barkly St,2,u,785000.0,PI,McGrath,18/06/2016,6.1,3182.0,2.0,2.0,2.0,0.0,98.0,2006.0,Port Phillip,-37.8647,144.9819,Southern Metropolitan,13240.0,2.0,8010.2040816326535
St Kilda,6/285 Barkly St,1,u,450000.0,SP,Buxton,18/06/2016,6.1,3182.0,1.0,1.0,1.0,0.0,61.0,2009.0,Port Phillip,-37.8731,144.9799,Southern Metropolitan,13240.0,2.0,7377.049180327869
St Kilda,27 Bath St,2,h,875000.0,S,hockingstuart,18/06/2016,6.1,3182.0,2.0,1.0,1.0,123.0,68.0,1900.0,Port Phillip,-37.8641,144.9866,Southern Metropolitan,13240.0,2.0,7113.821138211382
St Kilda,2/16 Charnwood Rd,2,u,650000.0,PI,Charlton,18/06/2016,6.1,3182.0,2.0,1.0,0.0,822.0,70.0,1930.0,Port Phillip,-37.8585,144.9854,Southern Metropolitan,13240.0,2.0,9285.714285714286
St Kilda,5/46 Greeves St,2,u,431000.0,S,McGrath,18/06/2016,6.1,3182.0,2.0,1.0,1.0,0.0,71.0,1940.0,Port Phillip,-37.8665,144.9833,Southern Metropolitan,13240.0,2.0,6070.422535211268
St Kilda,4/27 Robe St,2,u,385000.0,VB,Harrington,18/06/2016,6.1,3182.0,2.0,1.0,1.0,0.0,46.0,1970.0,Port Phillip,-37.8648,144.9783,Southern Metropolitan,13240.0,2.0,8369.565217391304
St Kilda,104/13 Wellington St,2,u,575000.0,S,Buxton,18/06/2016,6.1,3182.0,2.0,2.0,1.0,0.0,78.0,2013.0,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240.0,2.0,7371.794871794872
St Kilda,10 Charlotte Pl,5,h,4400000.0,S,Marshall,19/11/2016,6.1,3182.0,5.0,4.0,4.0,657.0,312.0,1900.0,Port Phillip,-37.8582,144.9913,Southern Metropolitan,13240.0,2.0,6697.108066971081
St Kilda,5/42 Grey St,2,u,535000.0,S,Greg,23/04/2016,6.1,3182.0,2.0,1.0,1.0,0.0,70.0,1930.0,Port Phillip,-37.8614,144.9793,Southern Metropolitan,13240.0,2.0,7642.857142857143
St Kilda,64 Havelock St,2,h,1200500.0,S,hockingstuart,24/09/2016,6.1,3182.0,2.0,1.0,0.0,201.0,83.0,1915.0,Port Phillip,-37.8654,144.9809,Southern Metropolitan,13240.0,2.0,5972.636815920398
St Kilda,602/13 Wellington St,2,u,565000.0,VB,Eview,24/09/2016,6.1,3182.0,2.0,2.0,1.0,0.0,76.0,2013.0,Port Phillip,-37.8562,144.9844,Southern Metropolitan,13240.0,2.0,7434.210526315789
St Kilda,21/7 Alfred Sq,2,u,520000.0,PI,Whiting,25/02/2017,6.1,3182.0,2.0,1.0,1.0,1235.0,63.0,1980.0,Port Phillip,-37.8645,144.9749,Southern Metropolitan,13240.0,2.0,8253.968253968254
St Kilda,1/160 Carlisle St,2,u,902000.0,S,Marshall,25/02/2017,6.1,3182.0,2.0,1.0,0.0,0.0,108.0,1920.0,Port Phillip,-37.8681,144.9894,Southern Metropolitan,13240.0,2.0,8351.851851851852
St Kilda,301/182 Barkly St,2,u,750000.0,SP,Whiting,26/07/2016,6.1,3182.0,2.0,2.0,1.0,0.0,105.0,2009.0,Port Phillip,-37.8686,144.9812,Southern Metropolitan,13240.0,2.0,7142.857142857143
St Kilda,66 Clyde St,2,h,1365000.0,S,Whiting,26/07/2016,6.1,3182.0,2.0,1.0,1.0,361.0,123.0,1910.0,Port Phillip,-37.8646,144.98,Southern Metropolitan,13240.0,2.0,3781.163434903047
St Kilda,30 Odessa St,4,h,1950000.0,S,hockingstuart,26/07/2016,6.1,3182.0,4.0,2.0,2.0,436.0,211.0,1880.0,Port Phillip,-37.8629,144.9887,Southern Metropolitan,13240.0,2.0,4472.477064220184
St Kilda,35 Pakington St,3,h,1678000.0,S,McGrath,27/06/2016,6.1,3182.0,3.0,2.0,2.0,361.0,171.0,2016.0,Port Phillip,-37.8663,144.9882,Southern Metropolitan,13240.0,2.0,4648.1994459833795
St Kilda,1/45 Robe St,2,u,400000.0,VB,McGrath,27/06/2016,6.1,3182.0,2.0,1.0,1.0,797.0,67.0,1970.0,Port Phillip,-37.8642,144.9793,Southern Metropolitan,13240.0,2.0,5970.149253731343
